Transaction_ID,Date,Time,Sender_Name,Receiver_Name,Mobile_Number,UPI_ID,Bank_Name,Transaction_Type,Amount,Status,Payment_Method,State,City,Device_Type
PP100633,2026-07-21 00:00:00,05:58:40,Customer_634,Merchant_88,9905676582,user634@ybl,SBI,Bill Payment,6260,Success,Phone Number,Rajasthan,Pune,Android
PP100634,2026-07-21 00:00:00,13:44:41,Customer_635,Merchant_30,9531009231,user635@ybl,SBI,Merchant Payment,16601,Success,QR Code,Maharashtra,Mumbai,Android
PP100635,2026-07-21 00:00:00,10:06:48,Customer_636,Merchant_78,9036955813,user636@ybl,Axis,Bill Payment,7834,Success,QR Code,Gujarat,Mumbai,Android
PP100636,2026-07-21 00:00:00,15:52:14,Customer_637,Merchant_6,9407754722,user637@ybl,Axis,Bill Payment,10406,Success,UPI,Maharashtra,Nagpur,Android
PP100637,2026-07-21 00:00:00,05:41:31,Customer_638,Merchant_67,9142257136,user638@ybl,HDFC,Bill Payment,7871,Success,Phone Number,Maharashtra,Nashik,Android
PP100638,2026-07-21 00:00:00,00:22:21,Customer_639,Merchant_80,9009660034,user639@ybl,BOB,Bill Payment,1620,Success,QR Code,Gujarat,Aurangabad,Android
PP100639,2026-07-21 00:00:00,12:23:43,Customer_640,Merchant_7,9437686906,user640@ybl,Axis,Food Payment,23866,Success,UPI,Rajasthan,Nashik,Android
PP100640,2026-07-21 00:00:00,00:05:38,Customer_641,Merchant_52,9069782338,user641@ybl,SBI,Merchant Payment,6886,Success,QR Code,Rajasthan,Pune,Android
PP100641,2026-07-21 00:00:00,19:50:31,Customer_642,Merchant_14,9629467016,user642@ybl,BOB,Merchant Payment,3712,Success,Phone Number,Madhya Pradesh,Aurangabad,Android
PP100642,2026-07-21 00:00:00,03:24:14,Customer_643,Merchant_73,9168163164,user643@ybl,Axis,Bill Payment,19487,Success,Phone Number,Rajasthan,Pune,iOS
PP100643,2026-07-22 00:00:00,14:24:20,Customer_644,Merchant_15,9042657418,user644@ybl,Kotak,Merchant Payment,20393,Success,UPI,Rajasthan,Pune,Android
PP100644,2026-07-22 00:00:00,03:09:04,Customer_645,Merchant_21,9759686256,user645@ybl,PNB,Merchant Payment,352,Success,Phone Number,Maharashtra,Pune,iOS
PP100645,2026-07-22 00:00:00,00:29:10,Customer_646,Merchant_35,9123950846,user646@ybl,BOB,Bill Payment,13729,Pending,UPI,Madhya Pradesh,Kolhapur,Android
PP100646,2026-07-22 00:00:00,15:12:36,Customer_647,Merchant_66,9880025190,user647@ybl,Kotak,Food Payment,14129,Success,UPI,Gujarat,Aurangabad,iOS
PP100647,2026-07-22 00:00:00,18:52:37,Customer_648,Merchant_91,9043032180,user648@ybl,Canara,Merchant Payment,14867,Success,Phone Number,Gujarat,Aurangabad,Android
PP100648,2026-07-22 00:00:00,16:07:33,Customer_649,Merchant_2,9634940581,user649@ybl,SBI,Food Payment,14527,Success,Phone Number,Karnataka,Kolhapur,Android
PP100649,2026-07-22 00:00:00,19:40:55,Customer_650,Merchant_35,9654335345,user650@ybl,HDFC,Merchant Payment,9983,Success,QR Code,Madhya Pradesh,Nagpur,iOS
PP100650,2026-07-22 00:00:00,04:24:56,Customer_651,Merchant_82,9468966307,user651@ybl,HDFC,Merchant Payment,6126,Success,QR Code,Maharashtra,Kolhapur,iOS
PP100651,2026-07-22 00:00:00,15:29:21,Customer_652,Merchant_78,9304737728,user652@ybl,PNB,Food Payment,7353,Success,Phone Number,Karnataka,Mumbai,Android
PP100652,2026-07-22 00:00:00,17:22:32,Customer_653,Merchant_20,9201591500,user653@ybl,Axis,Bill Payment,16078,Success,Phone Number,Karnataka,Nashik,Android
PP100653,2026-07-22 00:00:00,21:30:54,Customer_654,Merchant_82,9498722020,user654@ybl,Kotak,Food Payment,6675,Success,Phone Number,Gujarat,Nashik,Android
PP100654,2026-07-22 00:00:00,07:45:35,Customer_655,Merchant_10,9704863881,user655@ybl,Canara,Bill Payment,5328,Failed,QR Code,Rajasthan,Pune,Android
PP100655,2026-07-22 00:00:00,10:27:21,Customer_656,Merchant_25,9995376698,user656@ybl,Kotak,Food Payment,20604,Success,Phone Number,Maharashtra,Aurangabad,iOS
PP100656,2026-07-22 00:00:00,08:15:11,Customer_657,Merchant_66,9450515878,user657@ybl,SBI,Merchant Payment,19125,Success,Phone Number,Madhya Pradesh,Aurangabad,Android
PP100657,2026-07-22 00:00:00,19:32:22,Customer_658,Merchant_25,9972755529,user658@ybl,SBI,Food Payment,1084,Failed,UPI,Karnataka,Pune,iOS
PP100658,2026-07-22 00:00:00,03:23:02,Customer_659,Merchant_54,9039591663,user659@ybl,Axis,Merchant Payment,9100,Failed,Phone Number,Maharashtra,Mumbai,Android
PP100659,2026-07-22 00:00:00,15:37:56,Customer_660,Merchant_33,9301897786,user660@ybl,Axis,Food Payment,11135,Pending,QR Code,Gujarat,Nashik,iOS
PP100660,2026-07-22 00:00:00,05:25:41,Customer_661,Merchant_36,9891525273,user661@ybl,SBI,Merchant Payment,6840,Success,QR Code,Karnataka,Kolhapur,iOS
PP100661,2026-07-22 00:00:00,22:51:50,Customer_662,Merchant_95,9958116113,user662@ybl,ICICI,Food Payment,8532,Pending,QR Code,Karnataka,Nagpur,Android
PP100662,2026-07-22 00:00:00,12:26:53,Customer_663,Merchant_14,9871731965,user663@ybl,SBI,Merchant Payment,3977,Success,UPI,Gujarat,Mumbai,Android
PP100663,2026-07-22 00:00:00,10:19:58,Customer_664,Merchant_65,9940170214,user664@ybl,Kotak,Merchant Payment,18786,Success,QR Code,Gujarat,Aurangabad,iOS
PP100664,2026-07-22 00:00:00,02:27:00,Customer_665,Merchant_80,9364735310,user665@ybl,PNB,Bill Payment,19635,Success,Phone Number,Gujarat,Pune,Android
PP100665,2026-07-22 00:00:00,06:41:10,Customer_666,Merchant_54,9073476775,user666@ybl,Kotak,Merchant Payment,7028,Success,UPI,Maharashtra,Nashik,Android
PP100666,2026-07-22 00:00:00,19:22:48,Customer_667,Merchant_52,9915002240,user667@ybl,HDFC,Food Payment,16064,Success,QR Code,Maharashtra,Pune,Android
PP100667,2026-07-22 00:00:00,03:05:22,Customer_668,Merchant_3,9956923999,user668@ybl,Canara,Bill Payment,17904,Pending,Phone Number,Maharashtra,Aurangabad,Android
PP100668,2026-07-22 00:00:00,22:22:39,Customer_669,Merchant_99,9992079910,user669@ybl,BOB,Food Payment,14707,Success,QR Code,Rajasthan,Pune,iOS
PP100669,2026-07-22 00:00:00,20:25:43,Customer_670,Merchant_41,9766385100,user670@ybl,PNB,Merchant Payment,17972,Success,QR Code,Karnataka,Kolhapur,Android
PP100670,2026-07-22 00:00:00,23:10:41,Customer_671,Merchant_6,9834237388,user671@ybl,ICICI,Food Payment,22296,Success,QR Code,Maharashtra,Nashik,iOS
PP100671,2026-07-22 00:00:00,11:36:26,Customer_672,Merchant_25,9519685264,user672@ybl,Canara,Food Payment,19685,Success,QR Code,Rajasthan,Pune,Android
PP100672,2026-07-22 00:00:00,01:52:17,Customer_673,Merchant_13,9024625409,user673@ybl,Canara,Merchant Payment,9731,Success,QR Code,Karnataka,Nashik,Android
PP100673,2026-07-22 00:00:00,10:01:02,Customer_674,Merchant_98,9570131897,user674@ybl,BOB,Merchant Payment,20493,Success,Phone Number,Maharashtra,Pune,Android
PP100674,2026-07-22 00:00:00,15:03:57,Customer_675,Merchant_8,9734381710,user675@ybl,HDFC,Food Payment,18269,Success,QR Code,Gujarat,Pune,Android
PP100675,2026-07-22 00:00:00,14:19:31,Customer_676,Merchant_21,9928286909,user676@ybl,HDFC,Bill Payment,9617,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100676,2026-07-23 00:00:00,07:05:10,Customer_677,Merchant_98,9482848958,user677@ybl,HDFC,Bill Payment,22004,Success,QR Code,Maharashtra,Kolhapur,Android
PP100677,2026-07-23 00:00:00,05:23:46,Customer_678,Merchant_68,9667688561,user678@ybl,PNB,Merchant Payment,15274,Success,QR Code,Madhya Pradesh,Pune,Android
PP100678,2026-07-23 00:00:00,10:21:05,Customer_679,Merchant_25,9800254189,user679@ybl,Kotak,Merchant Payment,22459,Success,QR Code,Maharashtra,Kolhapur,iOS
PP100679,2026-07-23 00:00:00,04:57:30,Customer_680,Merchant_79,9334793435,user680@ybl,Canara,Bill Payment,16408,Success,Phone Number,Gujarat,Mumbai,Android
PP100680,2026-07-23 00:00:00,18:22:30,Customer_681,Merchant_68,9275941996,user681@ybl,Kotak,Food Payment,14389,Success,QR Code,Madhya Pradesh,Nagpur,Android
PP100681,2026-07-23 00:00:00,20:48:30,Customer_682,Merchant_45,9106403396,user682@ybl,Kotak,Bill Payment,7979,Success,UPI,Rajasthan,Mumbai,Android
PP100682,2026-07-23 00:00:00,14:32:55,Customer_683,Merchant_60,9810169530,user683@ybl,HDFC,Merchant Payment,17572,Success,UPI,Gujarat,Nagpur,Android
PP100683,2026-07-23 00:00:00,09:50:35,Customer_684,Merchant_12,9040600192,user684@ybl,Kotak,Bill Payment,18802,Success,UPI,Madhya Pradesh,Mumbai,Android
PP100684,2026-07-23 00:00:00,15:52:12,Customer_685,Merchant_32,9089741450,user685@ybl,Canara,Bill Payment,19034,Success,UPI,Madhya Pradesh,Nagpur,Android
PP100685,2026-07-23 00:00:00,21:55:45,Customer_686,Merchant_96,9381403359,user686@ybl,Canara,Bill Payment,6628,Success,Phone Number,Gujarat,Pune,Android
PP100686,2026-07-23 00:00:00,22:47:30,Customer_687,Merchant_92,9828569195,user687@ybl,Axis,Food Payment,367,Success,UPI,Gujarat,Nashik,Android
PP100687,2026-07-23 00:00:00,00:49:43,Customer_688,Merchant_13,9511190471,user688@ybl,ICICI,Food Payment,22265,Success,Phone Number,Gujarat,Nashik,Android
PP100688,2026-07-23 00:00:00,05:44:22,Customer_689,Merchant_31,9479412543,user689@ybl,PNB,Bill Payment,12432,Failed,UPI,Karnataka,Aurangabad,Android
PP100689,2026-07-23 00:00:00,06:31:50,Customer_690,Merchant_78,9341819198,user690@ybl,Kotak,Merchant Payment,10025,Success,UPI,Rajasthan,Nagpur,Android
PP100690,2026-07-23 00:00:00,21:43:07,Customer_691,Merchant_20,9296353960,user691@ybl,PNB,Bill Payment,19746,Success,QR Code,Maharashtra,Aurangabad,iOS
PP100691,2026-07-23 00:00:00,11:23:18,Customer_692,Merchant_18,9220587697,user692@ybl,PNB,Food Payment,6520,Success,UPI,Madhya Pradesh,Kolhapur,Android
PP100692,2026-07-23 00:00:00,15:47:26,Customer_693,Merchant_93,9582998368,user693@ybl,PNB,Merchant Payment,2594,Success,Phone Number,Maharashtra,Kolhapur,Android
PP100693,2026-07-23 00:00:00,01:50:40,Customer_694,Merchant_60,9118284517,user694@ybl,BOB,Food Payment,20229,Success,UPI,Gujarat,Aurangabad,Android
PP100694,2026-07-23 00:00:00,12:22:27,Customer_695,Merchant_63,9815579480,user695@ybl,SBI,Food Payment,20997,Pending,QR Code,Rajasthan,Nagpur,iOS
PP100695,2026-07-23 00:00:00,15:10:20,Customer_696,Merchant_6,9896329502,user696@ybl,Axis,Bill Payment,5292,Success,Phone Number,Rajasthan,Nashik,Android
PP100696,2026-07-23 00:00:00,04:15:17,Customer_697,Merchant_32,9182131059,user697@ybl,PNB,Merchant Payment,24648,Success,QR Code,Karnataka,Nagpur,Android
PP100697,2026-07-23 00:00:00,02:06:04,Customer_698,Merchant_93,9799182772,user698@ybl,SBI,Food Payment,16552,Success,UPI,Gujarat,Kolhapur,iOS
PP100698,2026-07-23 00:00:00,07:35:45,Customer_699,Merchant_43,9250302844,user699@ybl,SBI,Merchant Payment,8714,Success,QR Code,Madhya Pradesh,Pune,Android
PP100699,2026-07-23 00:00:00,22:01:13,Customer_700,Merchant_2,9324373754,user700@ybl,Axis,Bill Payment,17273,Success,Phone Number,Karnataka,Aurangabad,Android
PP100700,2026-07-23 00:00:00,20:47:39,Customer_701,Merchant_60,9333838959,user701@ybl,Canara,Food Payment,3541,Success,Phone Number,Gujarat,Aurangabad,Android
PP100701,2026-07-23 00:00:00,22:26:05,Customer_702,Merchant_23,9692720941,user702@ybl,BOB,Merchant Payment,20275,Pending,Phone Number,Karnataka,Kolhapur,Android
PP100702,2026-07-23 00:00:00,20:33:58,Customer_703,Merchant_83,9959803007,user703@ybl,Kotak,Merchant Payment,1320,Success,QR Code,Maharashtra,Nagpur,iOS
PP100703,2026-07-23 00:00:00,14:33:13,Customer_704,Merchant_31,9107323400,user704@ybl,Axis,Bill Payment,23999,Failed,Phone Number,Gujarat,Aurangabad,Android
PP100704,2026-07-23 00:00:00,18:21:21,Customer_705,Merchant_5,9250160639,user705@ybl,ICICI,Merchant Payment,12245,Pending,UPI,Madhya Pradesh,Nashik,Android
PP100705,2026-07-23 00:00:00,08:10:30,Customer_706,Merchant_83,9578583578,user706@ybl,SBI,Bill Payment,11501,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100706,2026-07-23 00:00:00,20:58:52,Customer_707,Merchant_34,9215307881,user707@ybl,PNB,Food Payment,21237,Success,Phone Number,Gujarat,Nagpur,iOS
PP100707,2026-07-23 00:00:00,07:43:08,Customer_708,Merchant_10,9864687530,user708@ybl,SBI,Bill Payment,12065,Success,UPI,Karnataka,Kolhapur,Android
PP100708,2026-07-23 00:00:00,13:29:03,Customer_709,Merchant_89,9525531812,user709@ybl,BOB,Food Payment,23074,Success,UPI,Rajasthan,Nashik,Android
PP100709,2026-07-24 00:00:00,03:51:59,Customer_710,Merchant_2,9906080462,user710@ybl,ICICI,Food Payment,18855,Success,UPI,Gujarat,Nashik,Android
PP100710,2026-07-24 00:00:00,19:15:46,Customer_711,Merchant_11,9872463428,user711@ybl,Canara,Bill Payment,4405,Success,QR Code,Madhya Pradesh,Aurangabad,Android
PP100711,2026-07-24 00:00:00,11:06:14,Customer_712,Merchant_50,9986916648,user712@ybl,Canara,Bill Payment,14775,Success,Phone Number,Maharashtra,Nagpur,Android
PP100712,2026-07-24 00:00:00,04:32:51,Customer_713,Merchant_31,9230530128,user713@ybl,HDFC,Bill Payment,24934,Success,QR Code,Madhya Pradesh,Aurangabad,Android
PP100713,2026-07-24 00:00:00,12:31:24,Customer_714,Merchant_56,9763073289,user714@ybl,PNB,Merchant Payment,2844,Success,UPI,Rajasthan,Pune,Android
PP100714,2026-07-24 00:00:00,08:13:49,Customer_715,Merchant_79,9338143848,user715@ybl,HDFC,Merchant Payment,23258,Success,QR Code,Madhya Pradesh,Kolhapur,Android
PP100715,2026-07-24 00:00:00,14:13:04,Customer_716,Merchant_73,9818230008,user716@ybl,BOB,Merchant Payment,5984,Success,Phone Number,Rajasthan,Pune,Android
PP100716,2026-07-24 00:00:00,17:11:56,Customer_717,Merchant_87,9744822685,user717@ybl,ICICI,Bill Payment,17390,Success,Phone Number,Gujarat,Nashik,Android
PP100717,2026-07-24 00:00:00,20:32:52,Customer_718,Merchant_83,9101099897,user718@ybl,SBI,Food Payment,24575,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100718,2026-07-24 00:00:00,17:16:27,Customer_719,Merchant_9,9627119260,user719@ybl,Kotak,Merchant Payment,19894,Success,Phone Number,Karnataka,Pune,iOS
PP100719,2026-07-24 00:00:00,03:36:24,Customer_720,Merchant_99,9763490300,user720@ybl,HDFC,Merchant Payment,24480,Success,Phone Number,Karnataka,Mumbai,Android
PP100720,2026-07-24 00:00:00,09:10:39,Customer_721,Merchant_21,9906631277,user721@ybl,Canara,Food Payment,3787,Success,UPI,Madhya Pradesh,Pune,Android
PP100721,2026-07-24 00:00:00,23:43:51,Customer_722,Merchant_73,9598830094,user722@ybl,PNB,Merchant Payment,13596,Failed,UPI,Madhya Pradesh,Aurangabad,Android
PP100722,2026-07-24 00:00:00,23:14:51,Customer_723,Merchant_28,9156057469,user723@ybl,SBI,Merchant Payment,12288,Success,UPI,Maharashtra,Aurangabad,iOS
PP100723,2026-07-24 00:00:00,16:16:46,Customer_724,Merchant_62,9536989964,user724@ybl,ICICI,Merchant Payment,18410,Success,Phone Number,Madhya Pradesh,Kolhapur,Android
PP100724,2026-07-24 00:00:00,02:56:56,Customer_725,Merchant_7,9621434738,user725@ybl,Axis,Bill Payment,7945,Success,UPI,Maharashtra,Pune,Android
PP100725,2026-07-24 00:00:00,13:54:32,Customer_726,Merchant_80,9696757299,user726@ybl,BOB,Bill Payment,3127,Success,QR Code,Maharashtra,Aurangabad,Android
PP100726,2026-07-24 00:00:00,06:49:34,Customer_727,Merchant_16,9050811619,user727@ybl,BOB,Food Payment,20872,Success,UPI,Maharashtra,Aurangabad,Android
PP100727,2026-07-24 00:00:00,00:57:10,Customer_728,Merchant_97,9756659886,user728@ybl,Canara,Food Payment,19734,Success,Phone Number,Maharashtra,Kolhapur,iOS
PP100728,2026-07-24 00:00:00,03:31:16,Customer_729,Merchant_4,9892204318,user729@ybl,Axis,Bill Payment,8742,Success,QR Code,Gujarat,Kolhapur,Android
PP100729,2026-07-24 00:00:00,03:00:16,Customer_730,Merchant_4,9275403204,user730@ybl,BOB,Bill Payment,17327,Success,Phone Number,Karnataka,Kolhapur,Android
PP100730,2026-07-24 00:00:00,09:05:33,Customer_731,Merchant_40,9512538431,user731@ybl,Kotak,Merchant Payment,22651,Success,Phone Number,Maharashtra,Kolhapur,iOS
PP100731,2026-07-24 00:00:00,23:48:00,Customer_732,Merchant_17,9591628475,user732@ybl,SBI,Food Payment,24836,Success,UPI,Karnataka,Mumbai,Android
PP100732,2026-07-24 00:00:00,00:34:10,Customer_733,Merchant_52,9972249279,user733@ybl,PNB,Bill Payment,18300,Success,QR Code,Maharashtra,Nashik,iOS
PP100733,2026-07-24 00:00:00,09:25:33,Customer_734,Merchant_93,9713903398,user734@ybl,SBI,Food Payment,7903,Failed,UPI,Karnataka,Aurangabad,Android
PP100734,2026-07-24 00:00:00,06:55:51,Customer_735,Merchant_52,9218805972,user735@ybl,Kotak,Food Payment,19728,Success,Phone Number,Madhya Pradesh,Nagpur,Android
PP100735,2026-07-24 00:00:00,09:00:13,Customer_736,Merchant_36,9815062638,user736@ybl,BOB,Merchant Payment,13473,Success,QR Code,Madhya Pradesh,Kolhapur,iOS
PP100736,2026-07-24 00:00:00,09:40:01,Customer_737,Merchant_38,9427512796,user737@ybl,Kotak,Bill Payment,17217,Pending,UPI,Karnataka,Nashik,Android
PP100737,2026-07-24 00:00:00,15:26:59,Customer_738,Merchant_50,9950824662,user738@ybl,SBI,Merchant Payment,21154,Success,UPI,Maharashtra,Kolhapur,Android
PP100738,2026-07-24 00:00:00,09:08:33,Customer_739,Merchant_63,9396718675,user739@ybl,BOB,Food Payment,7638,Pending,QR Code,Gujarat,Nashik,Android
PP100739,2026-07-25 00:00:00,11:16:40,Customer_740,Merchant_63,9583480368,user740@ybl,PNB,Bill Payment,802,Success,Phone Number,Karnataka,Nagpur,Android
PP100740,2026-07-25 00:00:00,16:02:55,Customer_741,Merchant_62,9957893071,user741@ybl,PNB,Merchant Payment,14662,Success,Phone Number,Rajasthan,Pune,Android
PP100741,2026-07-25 00:00:00,09:50:00,Customer_742,Merchant_99,9069882569,user742@ybl,Axis,Food Payment,20459,Success,Phone Number,Gujarat,Mumbai,Android
PP100742,2026-07-25 00:00:00,01:14:54,Customer_743,Merchant_7,9817631745,user743@ybl,Kotak,Bill Payment,7809,Failed,QR Code,Rajasthan,Aurangabad,Android
PP100743,2026-07-25 00:00:00,22:24:48,Customer_744,Merchant_27,9690738015,user744@ybl,ICICI,Food Payment,24603,Success,UPI,Karnataka,Pune,Android
PP100744,2026-07-25 00:00:00,20:44:51,Customer_745,Merchant_92,9903794850,user745@ybl,Axis,Food Payment,14022,Success,Phone Number,Maharashtra,Nagpur,iOS
PP100745,2026-07-25 00:00:00,11:56:41,Customer_746,Merchant_86,9555754139,user746@ybl,PNB,Bill Payment,19543,Success,UPI,Rajasthan,Mumbai,Android
PP100746,2026-07-25 00:00:00,18:42:44,Customer_747,Merchant_14,9493169910,user747@ybl,Canara,Merchant Payment,12001,Success,Phone Number,Karnataka,Mumbai,Android
PP100747,2026-07-25 00:00:00,12:30:28,Customer_748,Merchant_71,9400058904,user748@ybl,BOB,Bill Payment,5027,Success,QR Code,Gujarat,Mumbai,Android
PP100748,2026-07-25 00:00:00,10:26:13,Customer_749,Merchant_86,9880707047,user749@ybl,Axis,Merchant Payment,20455,Success,UPI,Maharashtra,Nagpur,Android
PP100749,2026-07-25 00:00:00,00:13:26,Customer_750,Merchant_5,9580809920,user750@ybl,HDFC,Food Payment,7595,Failed,Phone Number,Rajasthan,Kolhapur,Android
PP100750,2026-07-25 00:00:00,15:43:58,Customer_751,Merchant_55,9211870300,user751@ybl,ICICI,Bill Payment,19594,Success,Phone Number,Karnataka,Kolhapur,Android
PP100751,2026-07-25 00:00:00,08:15:57,Customer_752,Merchant_2,9312813014,user752@ybl,BOB,Bill Payment,16204,Success,Phone Number,Maharashtra,Kolhapur,iOS
PP100752,2026-07-25 00:00:00,09:37:16,Customer_753,Merchant_62,9906357510,user753@ybl,Axis,Food Payment,11314,Success,UPI,Maharashtra,Pune,iOS
PP100753,2026-07-25 00:00:00,22:14:57,Customer_754,Merchant_91,9778508259,user754@ybl,PNB,Food Payment,5657,Pending,UPI,Madhya Pradesh,Aurangabad,Android
PP100754,2026-07-25 00:00:00,13:24:40,Customer_755,Merchant_21,9982449633,user755@ybl,SBI,Bill Payment,12790,Pending,QR Code,Maharashtra,Mumbai,Android
PP100755,2026-07-25 00:00:00,06:44:22,Customer_756,Merchant_79,9683355602,user756@ybl,PNB,Bill Payment,14562,Success,QR Code,Karnataka,Mumbai,Android
PP100756,2026-07-25 00:00:00,22:20:35,Customer_757,Merchant_21,9855424023,user757@ybl,ICICI,Merchant Payment,10928,Success,Phone Number,Gujarat,Pune,Android
PP100757,2026-07-25 00:00:00,17:16:51,Customer_758,Merchant_10,9498329095,user758@ybl,HDFC,Bill Payment,16982,Success,UPI,Madhya Pradesh,Kolhapur,Android
PP100758,2026-07-25 00:00:00,15:14:02,Customer_759,Merchant_87,9697034107,user759@ybl,Axis,Merchant Payment,24542,Success,Phone Number,Karnataka,Mumbai,Android
PP100759,2026-07-25 00:00:00,15:49:39,Customer_760,Merchant_58,9548197980,user760@ybl,SBI,Food Payment,20886,Success,QR Code,Karnataka,Mumbai,Android
PP100760,2026-07-25 00:00:00,22:37:50,Customer_761,Merchant_39,9672326825,user761@ybl,Axis,Food Payment,12719,Success,Phone Number,Karnataka,Nagpur,Android
PP100761,2026-07-25 00:00:00,10:36:37,Customer_762,Merchant_5,9751611100,user762@ybl,Kotak,Food Payment,1885,Success,QR Code,Rajasthan,Nashik,iOS
PP100762,2026-07-25 00:00:00,11:37:24,Customer_763,Merchant_65,9642095081,user763@ybl,Canara,Bill Payment,21893,Success,QR Code,Rajasthan,Pune,Android
PP100763,2026-07-25 00:00:00,17:59:14,Customer_764,Merchant_13,9065543329,user764@ybl,PNB,Merchant Payment,1396,Success,Phone Number,Gujarat,Pune,Android
PP100764,2026-07-25 00:00:00,09:29:17,Customer_765,Merchant_85,9768069360,user765@ybl,Axis,Bill Payment,14275,Success,QR Code,Karnataka,Kolhapur,Android
PP100765,2026-07-25 00:00:00,21:25:29,Customer_766,Merchant_90,9424313209,user766@ybl,Axis,Bill Payment,13667,Success,Phone Number,Rajasthan,Pune,iOS
PP100766,2026-07-25 00:00:00,11:07:22,Customer_767,Merchant_85,9743943243,user767@ybl,BOB,Food Payment,5428,Success,Phone Number,Rajasthan,Kolhapur,iOS
PP100767,2026-07-25 00:00:00,17:07:45,Customer_768,Merchant_53,9029976102,user768@ybl,BOB,Bill Payment,8183,Pending,Phone Number,Rajasthan,Nagpur,Android
PP100768,2026-07-25 00:00:00,23:00:56,Customer_769,Merchant_82,9490224280,user769@ybl,Axis,Food Payment,21462,Success,QR Code,Gujarat,Nagpur,Android
PP100769,2026-07-25 00:00:00,07:36:16,Customer_770,Merchant_45,9399301052,user770@ybl,HDFC,Merchant Payment,6303,Success,UPI,Gujarat,Aurangabad,iOS
PP100770,2026-07-25 00:00:00,15:25:54,Customer_771,Merchant_32,9648634449,user771@ybl,Canara,Food Payment,1996,Success,UPI,Karnataka,Kolhapur,Android
PP100771,2026-07-25 00:00:00,03:56:39,Customer_772,Merchant_36,9892578620,user772@ybl,Axis,Merchant Payment,6463,Success,UPI,Madhya Pradesh,Nagpur,iOS
PP100772,2026-07-26 00:00:00,22:36:52,Customer_773,Merchant_81,9352050805,user773@ybl,ICICI,Merchant Payment,13344,Success,UPI,Karnataka,Kolhapur,Android
PP100773,2026-07-26 00:00:00,14:09:08,Customer_774,Merchant_99,9062560045,user774@ybl,PNB,Bill Payment,21163,Success,UPI,Rajasthan,Pune,Android
PP100774,2026-07-26 00:00:00,20:29:41,Customer_775,Merchant_60,9803979821,user775@ybl,Kotak,Food Payment,7615,Success,UPI,Rajasthan,Aurangabad,Android
PP100775,2026-07-26 00:00:00,20:12:30,Customer_776,Merchant_11,9310260107,user776@ybl,BOB,Food Payment,4940,Success,QR Code,Maharashtra,Nashik,Android
PP100776,2026-07-26 00:00:00,18:24:22,Customer_777,Merchant_63,9472675617,user777@ybl,ICICI,Food Payment,18291,Success,QR Code,Karnataka,Mumbai,Android
PP100777,2026-07-26 00:00:00,12:56:40,Customer_778,Merchant_21,9460407331,user778@ybl,PNB,Bill Payment,17395,Success,UPI,Rajasthan,Mumbai,Android
PP100778,2026-07-26 00:00:00,21:21:38,Customer_779,Merchant_52,9408451990,user779@ybl,SBI,Merchant Payment,5248,Success,UPI,Rajasthan,Aurangabad,iOS
PP100779,2026-07-26 00:00:00,17:21:23,Customer_780,Merchant_55,9365900734,user780@ybl,BOB,Food Payment,11768,Success,Phone Number,Madhya Pradesh,Kolhapur,Android
PP100780,2026-07-26 00:00:00,05:04:57,Customer_781,Merchant_26,9679613909,user781@ybl,HDFC,Food Payment,15735,Success,QR Code,Maharashtra,Kolhapur,Android
PP100781,2026-07-26 00:00:00,08:27:28,Customer_782,Merchant_68,9822989271,user782@ybl,BOB,Food Payment,14504,Success,QR Code,Karnataka,Kolhapur,Android
PP100782,2026-07-26 00:00:00,07:16:12,Customer_783,Merchant_34,9210178164,user783@ybl,Canara,Food Payment,24450,Success,QR Code,Gujarat,Nashik,Android
PP100783,2026-07-26 00:00:00,11:54:34,Customer_784,Merchant_52,9285046379,user784@ybl,Canara,Merchant Payment,6470,Success,Phone Number,Karnataka,Mumbai,Android
PP100784,2026-07-26 00:00:00,02:07:37,Customer_785,Merchant_82,9488801239,user785@ybl,PNB,Food Payment,20008,Success,QR Code,Karnataka,Aurangabad,Android
PP100785,2026-07-26 00:00:00,23:26:26,Customer_786,Merchant_99,9895085332,user786@ybl,ICICI,Bill Payment,17487,Success,QR Code,Madhya Pradesh,Kolhapur,Android
PP100786,2026-07-26 00:00:00,07:03:45,Customer_787,Merchant_93,9621973704,user787@ybl,Kotak,Bill Payment,40,Success,Phone Number,Karnataka,Nagpur,Android
PP100787,2026-07-26 00:00:00,07:24:45,Customer_788,Merchant_52,9803597246,user788@ybl,HDFC,Merchant Payment,14737,Success,Phone Number,Madhya Pradesh,Pune,iOS
PP100788,2026-07-26 00:00:00,06:49:38,Customer_789,Merchant_29,9067785512,user789@ybl,PNB,Food Payment,14600,Success,QR Code,Madhya Pradesh,Nashik,Android
PP100789,2026-07-26 00:00:00,08:00:31,Customer_790,Merchant_38,9337093302,user790@ybl,SBI,Merchant Payment,10137,Success,QR Code,Rajasthan,Kolhapur,iOS
PP100790,2026-07-26 00:00:00,02:11:46,Customer_791,Merchant_42,9458880871,user791@ybl,HDFC,Bill Payment,9684,Success,UPI,Gujarat,Mumbai,Android
